,date,temperature_c,relative_humidity_percentage,precipitation_percentage,latitude,longitude
815,2025-05-29 23:00:00+00:00,10.4,86.0,0.0,54.66671,-3.28045
816,2025-05-30 00:00:00+00:00,10.65,87.0,0.0,54.66671,-3.28045
817,2025-05-30 01:00:00+00:00,10.65,88.0,1.2,54.66671,-3.28045
818,2025-05-30 02:00:00+00:00,10.5,89.0,1.2,54.66671,-3.28045
819,2025-05-30 03:00:00+00:00,10.4,90.0,1.2,54.66671,-3.28045
820,2025-05-30 04:00:00+00:00,10.45,91.0,1.2,54.66671,-3.28045
821,2025-05-30 05:00:00+00:00,10.55,91.0,1.2,54.66671,-3.28045
822,2025-05-30 06:00:00+00:00,10.8,91.0,1.2,54.66671,-3.28045
823,2025-05-30 07:00:00+00:00,11.45,90.0,0.4,54.66671,-3.28045
824,2025-05-30 08:00:00+00:00,12.25,88.0,0.4,54.66671,-3.28045
825,2025-05-30 09:00:00+00:00,13.05,86.0,0.4,54.66671,-3.28045
826,2025-05-30 10:00:00+00:00,13.85,84.0,0.4,54.66671,-3.28045
827,2025-05-30 11:00:00+00:00,14.65,82.0,0.4,54.66671,-3.28045
828,2025-05-30 12:00:00+00:00,15.2,81.0,0.4,54.66671,-3.28045
829,2025-05-30 13:00:00+00:00,15.5,80.0,0.0,54.66671,-3.28045
830,2025-05-30 14:00:00+00:00,15.6,79.0,0.0,54.66671,-3.28045
831,2025-05-30 15:00:00+00:00,15.55,79.0,0.0,54.66671,-3.28045
832,2025-05-30 16:00:00+00:00,15.5,79.0,0.0,54.66671,-3.28045
833,2025-05-30 17:00:00+00:00,15.25,78.0,0.0,54.66671,-3.28045
834,2025-05-30 18:00:00+00:00,14.95,79.0,0.0,54.66671,-3.28045
835,2025-05-30 19:00:00+00:00,14.55,81.0,0.1,54.66671,-3.28045
836,2025-05-30 20:00:00+00:00,14.0,83.0,0.1,54.66671,-3.28045
837,2025-05-30 21:00:00+00:00,13.45,86.0,0.1,54.66671,-3.28045
838,2025-05-30 22:00:00+00:00,12.9,89.0,0.1,54.66671,-3.28045
839,2025-05-30 23:00:00+00:00,12.35,91.0,0.1,54.66671,-3.28045
840,2025-05-24 00:00:00+00:00,11.0,96.0,0.5,54.67451,-3.32042
841,2025-05-24 01:00:00+00:00,11.700001,99.0,0.3,54.67451,-3.32042
842,2025-05-24 02:00:00+00:00,12.650001,100.0,0.6,54.67451,-3.32042
843,2025-05-24 03:00:00+00:00,12.8,100.0,0.6,54.67451,-3.32042
844,2025-05-24 04:00:00+00:00,12.650001,98.0,0.0,54.67451,-3.32042
845,2025-05-24 05:00:00+00:00,12.400001,99.0,0.6,54.67451,-3.32042
846,2025-05-24 06:00:00+00:00,12.75,97.0,0.0,54.67451,-3.32042
847,2025-05-24 07:00:00+00:00,12.700001,98.0,0.1,54.67451,-3.32042
848,2025-05-24 08:00:00+00:00,13.35,95.0,0.0,54.67451,-3.32042
849,2025-05-24 09:00:00+00:00,14.3,93.0,0.0,54.67451,-3.32042
850,2025-05-24 10:00:00+00:00,14.75,90.0,0.0,54.67451,-3.32042
851,2025-05-24 11:00:00+00:00,13.650001,94.0,0.0,54.67451,-3.32042
852,2025-05-24 12:00:00+00:00,14.0,91.0,0.0,54.67451,-3.32042
853,2025-05-24 13:00:00+00:00,13.25,94.0,0.0,54.67451,-3.32042
854,2025-05-24 14:00:00+00:00,12.8,96.0,0.1,54.67451,-3.32042
855,2025-05-24 15:00:00+00:00,13.1,95.0,0.0,54.67451,-3.32042
856,2025-05-24 16:00:00+00:00,13.1,95.0,0.0,54.67451,-3.32042
857,2025-05-24 17:00:00+00:00,12.950001,96.0,0.0,54.67451,-3.32042
858,2025-05-24 18:00:00+00:00,12.55,98.0,1.0,54.67451,-3.32042
859,2025-05-24 19:00:00+00:00,12.05,99.0,1.5,54.67451,-3.32042
860,2025-05-24 20:00:00+00:00,12.200001,99.0,0.5,54.67451,-3.32042
861,2025-05-24 21:00:00+00:00,11.950001,100.0,0.3,54.67451,-3.32042
862,2025-05-24 22:00:00+00:00,12.150001,99.0,0.9,54.67451,-3.32042
863,2025-05-24 23:00:00+00:00,12.25,98.0,1.7,54.67451,-3.32042
864,2025-05-25 00:00:00+00:00,12.05,98.0,0.4,54.67451,-3.32042
865,2025-05-25 01:00:00+00:00,12.05,97.0,0.4,54.67451,-3.32042
866,2025-05-25 02:00:00+00:00,11.650001,95.0,0.2,54.67451,-3.32042
867,2025-05-25 03:00:00+00:00,11.3,94.0,0.0,54.67451,-3.32042
868,2025-05-25 04:00:00+00:00,10.700001,94.0,1.7,54.67451,-3.32042
869,2025-05-25 05:00:00+00:00,9.85,90.0,0.0,54.67451,-3.32042
870,2025-05-25 06:00:00+00:00,9.6,87.0,0.0,54.67451,-3.32042
871,2025-05-25 07:00:00+00:00,9.400001,87.0,0.0,54.67451,-3.32042
872,2025-05-25 08:00:00+00:00,10.1,81.0,0.0,54.67451,-3.32042
873,2025-05-25 09:00:00+00:00,8.900001,89.0,0.8,54.67451,-3.32042
874,2025-05-25 10:00:00+00:00,10.450001,78.0,0.0,54.67451,-3.32042
875,2025-05-25 11:00:00+00:00,10.200001,79.0,0.0,54.67451,-3.32042
876,2025-05-25 12:00:00+00:00,10.55,70.0,0.0,54.67451,-3.32042
877,2025-05-25 13:00:00+00:00,11.05,64.0,0.0,54.67451,-3.32042
878,2025-05-25 14:00:00+00:00,8.700001,91.0,1.2,54.67451,-3.32042
879,2025-05-25 15:00:00+00:00,10.75,75.0,0.4,54.67451,-3.32042
880,2025-05-25 16:00:00+00:00,10.25,80.0,0.0,54.67451,-3.32042
881,2025-05-25 17:00:00+00:00,10.950001,71.0,0.0,54.67451,-3.32042
882,2025-05-25 18:00:00+00:00,7.0499997,91.0,0.9,54.67451,-3.32042
883,2025-05-25 19:00:00+00:00,8.3,92.0,0.0,54.67451,-3.32042
884,2025-05-25 20:00:00+00:00,7.4,89.0,0.3,54.67451,-3.32042
885,2025-05-25 21:00:00+00:00,6.5499997,94.0,0.0,54.67451,-3.32042
886,2025-05-25 22:00:00+00:00,7.4500003,88.0,0.1,54.67451,-3.32042
887,2025-05-25 23:00:00+00:00,7.7499995,92.0,0.0,54.67451,-3.32042
888,2025-05-26 00:00:00+00:00,7.9999995,90.0,0.0,54.67451,-3.32042
889,2025-05-26 01:00:00+00:00,8.1,87.0,0.1,54.67451,-3.32042
890,2025-05-26 02:00:00+00:00,8.25,87.0,0.0,54.67451,-3.32042
891,2025-05-26 03:00:00+00:00,8.25,85.0,0.0,54.67451,-3.32042
892,2025-05-26 04:00:00+00:00,8.1,86.0,0.0,54.67451,-3.32042
893,2025-05-26 05:00:00+00:00,8.450001,85.0,0.0,54.67451,-3.32042
894,2025-05-26 06:00:00+00:00,9.05,82.0,0.0,54.67451,-3.32042
895,2025-05-26 07:00:00+00:00,9.200001,81.0,0.0,54.67451,-3.32042
896,2025-05-26 08:00:00+00:00,10.400001,73.0,0.0,54.67451,-3.32042
897,2025-05-26 09:00:00+00:00,11.25,67.0,0.0,54.67451,-3.32042
898,2025-05-26 10:00:00+00:00,10.85,70.0,0.0,54.67451,-3.32042
899,2025-05-26 11:00:00+00:00,10.950001,71.0,0.1,54.67451,-3.32042
900,2025-05-26 12:00:00+00:00,10.55,74.0,0.1,54.67451,-3.32042
901,2025-05-26 13:00:00+00:00,10.150001,81.0,0.3,54.67451,-3.32042
902,2025-05-26 14:00:00+00:00,10.200001,85.0,0.2,54.67451,-3.32042
903,2025-05-26 15:00:00+00:00,10.1,87.0,0.2,54.67451,-3.32042
904,2025-05-26 16:00:00+00:00,9.25,92.0,0.4,54.67451,-3.32042
905,2025-05-26 17:00:00+00:00,10.35,90.0,0.1,54.67451,-3.32042
906,2025-05-26 18:00:00+00:00,10.05,90.0,0.0,54.67451,-3.32042
907,2025-05-26 19:00:00+00:00,9.85,92.0,0.0,54.67451,-3.32042
908,2025-05-26 20:00:00+00:00,10.0,92.0,0.1,54.67451,-3.32042
909,2025-05-26 21:00:00+00:00,9.75,94.0,1.2,54.67451,-3.32042
910,2025-05-26 22:00:00+00:00,9.75,95.0,1.3,54.67451,-3.32042
911,2025-05-26 23:00:00+00:00,9.8,96.0,1.3,54.67451,-3.32042
912,2025-05-27 00:00:00+00:00,9.7,96.0,1.3,54.67451,-3.32042
913,2025-05-27 01:00:00+00:00,9.25,96.0,0.1,54.67451,-3.32042
914,2025-05-27 02:00:00+00:00,8.7,96.0,0.1,54.67451,-3.32042
915,2025-05-27 03:00:00+00:00,8.3,95.0,0.1,54.67451,-3.32042
916,2025-05-27 04:00:00+00:00,8.2,93.0,0.0,54.67451,-3.32042
917,2025-05-27 05:00:00+00:00,8.3,91.0,0.0,54.67451,-3.32042
918,2025-05-27 06:00:00+00:00,8.55,88.0,0.0,54.67451,-3.32042
919,2025-05-27 07:00:00+00:00,8.95,85.0,0.2,54.67451,-3.32042
920,2025-05-27 08:00:00+00:00,9.5,82.0,0.2,54.67451,-3.32042
921,2025-05-27 09:00:00+00:00,10.0,79.0,0.2,54.67451,-3.32042
922,2025-05-27 10:00:00+00:00,10.5,76.0,0.2,54.67451,-3.32042
923,2025-05-27 11:00:00+00:00,11.0,73.0,0.2,54.67451,-3.32042
924,2025-05-27 12:00:00+00:00,11.25,73.0,0.2,54.67451,-3.32042
925,2025-05-27 13:00:00+00:00,11.0,76.0,0.4,54.67451,-3.32042
926,2025-05-27 14:00:00+00:00,10.45,82.0,0.4,54.67451,-3.32042
927,2025-05-27 15:00:00+00:00,10.1,86.0,0.4,54.67451,-3.32042
928,2025-05-27 16:00:00+00:00,10.05,86.0,0.2,54.67451,-3.32042
929,2025-05-27 17:00:00+00:00,10.15,85.0,0.2,54.67451,-3.32042
930,2025-05-27 18:00:00+00:00,10.35,85.0,0.2,54.67451,-3.32042
931,2025-05-27 19:00:00+00:00,10.65,88.0,1.2,54.67451,-3.32042
932,2025-05-27 20:00:00+00:00,11.05,92.0,1.2,54.67451,-3.32042
933,2025-05-27 21:00:00+00:00,11.4,95.0,1.2,54.67451,-3.32042
934,2025-05-27 22:00:00+00:00,11.6,95.0,0.4,54.67451,-3.32042
935,2025-05-27 23:00:00+00:00,11.8,95.0,0.4,54.67451,-3.32042
936,2025-05-28 00:00:00+00:00,11.85,94.0,0.4,54.67451,-3.32042
937,2025-05-28 01:00:00+00:00,11.7,94.0,0.3,54.67451,-3.32042
938,2025-05-28 02:00:00+00:00,11.45,93.0,0.3,54.67451,-3.32042
939,2025-05-28 03:00:00+00:00,11.25,93.0,0.3,54.67451,-3.32042
940,2025-05-28 04:00:00+00:00,11.15,93.0,0.2,54.67451,-3.32042
941,2025-05-28 05:00:00+00:00,11.15,94.0,0.2,54.67451,-3.32042
942,2025-05-28 06:00:00+00:00,11.15,94.0,0.2,54.67451,-3.32042
943,2025-05-28 07:00:00+00:00,11.05,93.0,0.4,54.67451,-3.32042
944,2025-05-28 08:00:00+00:00,11.0,91.0,0.4,54.67451,-3.32042
945,2025-05-28 09:00:00+00:00,11.15,90.0,0.4,54.67451,-3.32042
946,2025-05-28 10:00:00+00:00,11.65,89.0,0.7,54.67451,-3.32042
947,2025-05-28 11:00:00+00:00,12.3,88.0,0.7,54.67451,-3.32042
948,2025-05-28 12:00:00+00:00,12.75,87.0,0.7,54.67451,-3.32042
949,2025-05-28 13:00:00+00:00,12.75,87.0,0.6,54.67451,-3.32042
950,2025-05-28 14:00:00+00:00,12.55,88.0,0.6,54.67451,-3.32042
951,2025-05-28 15:00:00+00:00,12.4,87.0,0.6,54.67451,-3.32042
952,2025-05-28 16:00:00+00:00,12.5,84.0,1.1,54.67451,-3.32042
953,2025-05-28 17:00:00+00:00,12.6,80.0,1.1,54.67451,-3.32042
954,2025-05-28 18:00:00+00:00,12.45,77.0,1.1,54.67451,-3.32042
955,2025-05-28 19:00:00+00:00,11.7,75.0,0.0,54.67451,-3.32042
956,2025-05-28 20:00:00+00:00,10.65,74.0,0.0,54.67451,-3.32042
957,2025-05-28 21:00:00+00:00,9.65,74.0,0.0,54.67451,-3.32042
958,2025-05-28 22:00:00+00:00,8.8,77.0,0.0,54.67451,-3.32042
959,2025-05-28 23:00:00+00:00,8.05,82.0,0.0,54.67451,-3.32042
960,2025-05-29 00:00:00+00:00,7.5,86.0,0.0,54.67451,-3.32042
961,2025-05-29 01:00:00+00:00,7.05,89.0,0.0,54.67451,-3.32042
962,2025-05-29 02:00:00+00:00,6.8,90.0,0.0,54.67451,-3.32042
963,2025-05-29 03:00:00+00:00,6.8,91.0,0.0,54.67451,-3.32042
964,2025-05-29 04:00:00+00:00,7.15,90.0,0.0,54.67451,-3.32042
965,2025-05-29 05:00:00+00:00,7.8,87.0,0.0,54.67451,-3.32042
966,2025-05-29 06:00:00+00:00,8.5,85.0,0.0,54.67451,-3.32042
967,2025-05-29 07:00:00+00:00,9.2,83.0,0.1,54.67451,-3.32042
968,2025-05-29 08:00:00+00:00,9.9,81.0,0.1,54.67451,-3.32042
969,2025-05-29 09:00:00+00:00,10.6,79.0,0.1,54.67451,-3.32042
970,2025-05-29 10:00:00+00:00,11.25,75.0,0.1,54.67451,-3.32042
971,2025-05-29 11:00:00+00:00,11.85,71.0,0.1,54.67451,-3.32042
972,2025-05-29 12:00:00+00:00,12.25,69.0,0.1,54.67451,-3.32042
973,2025-05-29 13:00:00+00:00,12.3,69.0,0.1,54.67451,-3.32042
974,2025-05-29 14:00:00+00:00,12.1,71.0,0.1,54.67451,-3.32042
975,2025-05-29 15:00:00+00:00,11.9,73.0,0.1,54.67451,-3.32042
976,2025-05-29 16:00:00+00:00,11.75,74.0,0.0,54.67451,-3.32042
977,2025-05-29 17:00:00+00:00,11.55,75.0,0.0,54.67451,-3.32042
978,2025-05-29 18:00:00+00:00,11.25,76.0,0.0,54.67451,-3.32042
979,2025-05-29 19:00:00+00:00,10.7,78.0,0.0,54.67451,-3.32042
980,2025-05-29 20:00:00+00:00,10.05,80.0,0.0,54.67451,-3.32042
981,2025-05-29 21:00:00+00:00,9.7,82.0,0.0,54.67451,-3.32042
982,2025-05-29 22:00:00+00:00,9.8,84.0,0.0,54.67451,-3.32042
983,2025-05-29 23:00:00+00:00,10.2,86.0,0.0,54.67451,-3.32042
984,2025-05-30 00:00:00+00:00,10.45,87.0,0.0,54.67451,-3.32042
985,2025-05-30 01:00:00+00:00,10.4,88.0,1.2,54.67451,-3.32042
986,2025-05-30 02:00:00+00:00,10.25,89.0,1.2,54.67451,-3.32042
987,2025-05-30 03:00:00+00:00,10.2,90.0,1.2,54.67451,-3.32042
988,2025-05-30 04:00:00+00:00,10.2,91.0,1.2,54.67451,-3.32042
989,2025-05-30 05:00:00+00:00,10.3,91.0,1.2,54.67451,-3.32042
990,2025-05-30 06:00:00+00:00,10.6,91.0,1.2,54.67451,-3.32042
991,2025-05-30 07:00:00+00:00,11.2,90.0,0.4,54.67451,-3.32042
992,2025-05-30 08:00:00+00:00,12.05,88.0,0.4,54.67451,-3.32042
993,2025-05-30 09:00:00+00:00,12.85,86.0,0.4,54.67451,-3.32042
994,2025-05-30 10:00:00+00:00,13.65,84.0,0.4,54.67451,-3.32042
995,2025-05-30 11:00:00+00:00,14.4,82.0,0.4,54.67451,-3.32042
996,2025-05-30 12:00:00+00:00,15.0,81.0,0.4,54.67451,-3.32042
997,2025-05-30 13:00:00+00:00,15.25,80.0,0.0,54.67451,-3.32042
998,2025-05-30 14:00:00+00:00,15.35,79.0,0.0,54.67451,-3.32042
999,2025-05-30 15:00:00+00:00,15.35,79.0,0.0,54.67451,-3.32042
1000,2025-05-30 16:00:00+00:00,15.25,79.0,0.0,54.67451,-3.32042
1001,2025-05-30 17:00:00+00:00,15.05,78.0,0.0,54.67451,-3.32042
1002,2025-05-30 18:00:00+00:00,14.75,79.0,0.0,54.67451,-3.32042
1003,2025-05-30 19:00:00+00:00,14.3,81.0,0.1,54.67451,-3.32042
1004,2025-05-30 20:00:00+00:00,13.8,83.0,0.1,54.67451,-3.32042
1005,2025-05-30 21:00:00+00:00,13.25,86.0,0.1,54.67451,-3.32042
1006,2025-05-30 22:00:00+00:00,12.65,89.0,0.1,54.67451,-3.32042
1007,2025-05-30 23:00:00+00:00,12.1,91.0,0.1,54.67451,-3.32042
1008,2025-05-24 00:00:00+00:00,9.950999,97.0,1.6,54.7086,-3.20425
1009,2025-05-24 01:00:00+00:00,10.450999,100.0,0.7,54.7086,-3.20425
1010,2025-05-24 02:00:00+00:00,11.401,100.0,0.6,54.7086,-3.20425
1011,2025-05-24 03:00:00+00:00,11.700999,100.0,0.9,54.7086,-3.20425
1012,2025-05-24 04:00:00+00:00,11.551,100.0,0.2,54.7086,-3.20425
1013,2025-05-24 05:00:00+00:00,11.250999,100.0,1.4,54.7086,-3.20425
1014,2025-05-24 06:00:00+00:00,11.351,100.0,0.4,54.7086,-3.20425
1015,2025-05-24 07:00:00+00:00,11.351,100.0,0.2,54.7086,-3.20425
1016,2025-05-24 08:00:00+00:00,11.401,100.0,0.1,54.7086,-3.20425
1017,2025-05-24 09:00:00+00:00,12.351,99.0,0.1,54.7086,-3.20425
1018,2025-05-24 10:00:00+00:00,12.651,97.0,0.1,54.7086,-3.20425
1019,2025-05-24 11:00:00+00:00,12.000999,100.0,0.1,54.7086,-3.20425
1020,2025-05-24 12:00:00+00:00,12.101,99.0,0.1,54.7086,-3.20425
1021,2025-05-24 13:00:00+00:00,11.601,100.0,0.1,54.7086,-3.20425
1022,2025-05-24 14:00:00+00:00,11.351,100.0,0.2,54.7086,-3.20425
1023,2025-05-24 15:00:00+00:00,11.401,100.0,0.1,54.7086,-3.20425
1024,2025-05-24 16:00:00+00:00,11.401,100.0,0.1,54.7086,-3.20425
1025,2025-05-24 17:00:00+00:00,11.450999,100.0,0.0,54.7086,-3.20425
1026,2025-05-24 18:00:00+00:00,11.551,99.0,0.7,54.7086,-3.20425
1027,2025-05-24 19:00:00+00:00,11.250999,100.0,1.7,54.7086,-3.20425
1028,2025-05-24 20:00:00+00:00,11.351,100.0,0.5,54.7086,-3.20425
1029,2025-05-24 21:00:00+00:00,10.901,100.0,0.5,54.7086,-3.20425
1030,2025-05-24 22:00:00+00:00,11.051,100.0,0.5,54.7086,-3.20425
1031,2025-05-24 23:00:00+00:00,11.101,99.0,4.2,54.7086,-3.20425
1032,2025-05-25 00:00:00+00:00,10.901,100.0,1.1,54.7086,-3.20425
1033,2025-05-25 01:00:00+00:00,10.651,98.0,0.3,54.7086,-3.20425
1034,2025-05-25 02:00:00+00:00,10.250999,98.0,0.4,54.7086,-3.20425
1035,2025-05-25 03:00:00+00:00,9.700999,99.0,0.1,54.7086,-3.20425
1036,2025-05-25 04:00:00+00:00,9.101,99.0,2.5,54.7086,-3.20425
1037,2025-05-25 05:00:00+00:00,8.301,96.0,0.0,54.7086,-3.20425
1038,2025-05-25 06:00:00+00:00,7.801,93.0,0.0,54.7086,-3.20425
1039,2025-05-25 07:00:00+00:00,7.6010003,94.0,0.0,54.7086,-3.20425
1040,2025-05-25 08:00:00+00:00,7.9010005,90.0,0.0,54.7086,-3.20425
1041,2025-05-25 09:00:00+00:00,7.2009997,96.0,1.0,54.7086,-3.20425
1042,2025-05-25 10:00:00+00:00,8.301,87.0,0.1,54.7086,-3.20425
1043,2025-05-25 11:00:00+00:00,7.6010003,90.0,0.1,54.7086,-3.20425
1044,2025-05-25 12:00:00+00:00,7.6010003,88.0,0.3,54.7086,-3.20425
1045,2025-05-25 13:00:00+00:00,9.000999,74.0,0.0,54.7086,-3.20425
1046,2025-05-25 14:00:00+00:00,7.751,85.0,0.4,54.7086,-3.20425
1047,2025-05-25 15:00:00+00:00,8.601,84.0,1.1,54.7086,-3.20425
1048,2025-05-25 16:00:00+00:00,8.151,88.0,0.0,54.7086,-3.20425
1049,2025-05-25 17:00:00+00:00,9.051,78.0,0.0,54.7086,-3.20425
1050,2025-05-25 18:00:00+00:00,5.751,92.0,0.6,54.7086,-3.20425
1051,2025-05-25 19:00:00+00:00,6.301,91.0,0.0,54.7086,-3.20425
1052,2025-05-25 20:00:00+00:00,5.8510003,95.0,1.2,54.7086,-3.20425
1053,2025-05-25 21:00:00+00:00,5.301,95.0,0.0,54.7086,-3.20425
1054,2025-05-25 22:00:00+00:00,5.901,93.0,0.3,54.7086,-3.20425
1055,2025-05-25 23:00:00+00:00,6.1010003,93.0,0.0,54.7086,-3.20425
1056,2025-05-26 00:00:00+00:00,6.551,92.0,0.0,54.7086,-3.20425
1057,2025-05-26 01:00:00+00:00,6.201,95.0,0.9,54.7086,-3.20425
1058,2025-05-26 02:00:00+00:00,6.301,94.0,0.0,54.7086,-3.20425
1059,2025-05-26 03:00:00+00:00,6.501,95.0,0.0,54.7086,-3.20425
1060,2025-05-26 04:00:00+00:00,6.251,94.0,0.0,54.7086,-3.20425
1061,2025-05-26 05:00:00+00:00,6.401,93.0,0.0,54.7086,-3.20425
1062,2025-05-26 06:00:00+00:00,6.801,92.0,0.0,54.7086,-3.20425
1063,2025-05-26 07:00:00+00:00,7.1510005,91.0,0.0,54.7086,-3.20425
1064,2025-05-26 08:00:00+00:00,7.6010003,86.0,0.0,54.7086,-3.20425
1065,2025-05-26 09:00:00+00:00,8.500999,79.0,0.1,54.7086,-3.20425
1066,2025-05-26 10:00:00+00:00,8.801,74.0,0.0,54.7086,-3.20425
1067,2025-05-26 11:00:00+00:00,8.450999,78.0,0.1,54.7086,-3.20425
1068,2025-05-26 12:00:00+00:00,8.651,80.0,0.1,54.7086,-3.20425
1069,2025-05-26 13:00:00+00:00,8.101,87.0,0.4,54.7086,-3.20425
1070,2025-05-26 14:00:00+00:00,8.301,89.0,0.3,54.7086,-3.20425
1071,2025-05-26 15:00:00+00:00,8.151,93.0,0.4,54.7086,-3.20425
1072,2025-05-26 16:00:00+00:00,7.6010003,95.0,0.5,54.7086,-3.20425
1073,2025-05-26 17:00:00+00:00,8.500999,94.0,0.1,54.7086,-3.20425
1074,2025-05-26 18:00:00+00:00,8.151,94.0,0.1,54.7086,-3.20425
1075,2025-05-26 19:00:00+00:00,8.051,96.0,0.0,54.7086,-3.20425
1076,2025-05-26 20:00:00+00:00,8.351,96.0,0.0,54.7086,-3.20425
1077,2025-05-26 21:00:00+00:00,8.1,99.0,0.6,54.7086,-3.20425
1078,2025-05-26 22:00:00+00:00,8.35,99.0,2.9,54.7086,-3.20425
1079,2025-05-26 23:00:00+00:00,8.6,98.0,2.9,54.7086,-3.20425
1080,2025-05-27 00:00:00+00:00,8.65,98.0,2.9,54.7086,-3.20425
1081,2025-05-27 01:00:00+00:00,8.25,98.0,0.1,54.7086,-3.20425
1082,2025-05-27 02:00:00+00:00,7.6,98.0,0.1,54.7086,-3.20425
1083,2025-05-27 03:00:00+00:00,7.1,98.0,0.1,54.7086,-3.20425
1084,2025-05-27 04:00:00+00:00,6.8,97.0,0.0,54.7086,-3.20425
1085,2025-05-27 05:00:00+00:00,6.7,96.0,0.0,54.7086,-3.20425
1086,2025-05-27 06:00:00+00:00,6.85,94.0,0.0,54.7086,-3.20425
1087,2025-05-27 07:00:00+00:00,7.4,89.0,0.2,54.7086,-3.20425
1088,2025-05-27 08:00:00+00:00,8.25,83.0,0.2,54.7086,-3.20425
1089,2025-05-27 09:00:00+00:00,8.9,78.0,0.2,54.7086,-3.20425
1090,2025-05-27 10:00:00+00:00,9.25,76.0,0.1,54.7086,-3.20425
1091,2025-05-27 11:00:00+00:00,9.5,75.0,0.1,54.7086,-3.20425
1092,2025-05-27 12:00:00+00:00,9.5,76.0,0.1,54.7086,-3.20425
1093,2025-05-27 13:00:00+00:00,9.05,81.0,0.7,54.7086,-3.20425
1094,2025-05-27 14:00:00+00:00,8.4,88.0,0.7,54.7086,-3.20425
1095,2025-05-27 15:00:00+00:00,8.0,93.0,0.7,54.7086,-3.20425
1096,2025-05-27 16:00:00+00:00,8.0,94.0,0.4,54.7086,-3.20425
1097,2025-05-27 17:00:00+00:00,8.3,92.0,0.4,54.7086,-3.20425
1098,2025-05-27 18:00:00+00:00,8.65,92.0,0.4,54.7086,-3.20425
1099,2025-05-27 19:00:00+00:00,9.1,94.0,1.1,54.7086,-3.20425
1100,2025-05-27 20:00:00+00:00,9.7,98.0,1.1,54.7086,-3.20425
1101,2025-05-27 21:00:00+00:00,10.05,100.0,1.1,54.7086,-3.20425
1102,2025-05-27 22:00:00+00:00,10.0,100.0,2.8,54.7086,-3.20425
1103,2025-05-27 23:00:00+00:00,9.7,100.0,2.8,54.7086,-3.20425
1104,2025-05-28 00:00:00+00:00,9.5,99.0,2.8,54.7086,-3.20425
1105,2025-05-28 01:00:00+00:00,9.4,99.0,0.8,54.7086,-3.20425
1106,2025-05-28 02:00:00+00:00,9.4,98.0,0.8,54.7086,-3.20425
1107,2025-05-28 03:00:00+00:00,9.45,98.0,0.8,54.7086,-3.20425
1108,2025-05-28 04:00:00+00:00,9.5,98.0,0.3,54.7086,-3.20425
1109,2025-05-28 05:00:00+00:00,9.65,98.0,0.3,54.7086,-3.20425
1110,2025-05-28 06:00:00+00:00,9.8,97.0,0.3,54.7086,-3.20425
1111,2025-05-28 07:00:00+00:00,9.9,94.0,0.5,54.7086,-3.20425
1112,2025-05-28 08:00:00+00:00,10.0,89.0,0.5,54.7086,-3.20425
1113,2025-05-28 09:00:00+00:00,10.2,86.0,0.5,54.7086,-3.20425
1114,2025-05-28 10:00:00+00:00,10.5,86.0,0.8,54.7086,-3.20425
1115,2025-05-28 11:00:00+00:00,10.85,88.0,0.8,54.7086,-3.20425
1116,2025-05-28 12:00:00+00:00,11.25,89.0,0.8,54.7086,-3.20425
1117,2025-05-28 13:00:00+00:00,11.65,87.0,0.6,54.7086,-3.20425
1118,2025-05-28 14:00:00+00:00,12.05,85.0,0.6,54.7086,-3.20425
1119,2025-05-28 15:00:00+00:00,12.2,83.0,0.6,54.7086,-3.20425
1120,2025-05-28 16:00:00+00:00,11.95,84.0,0.2,54.7086,-3.20425
1121,2025-05-28 17:00:00+00:00,11.5,86.0,0.2,54.7086,-3.20425
1122,2025-05-28 18:00:00+00:00,10.85,87.0,0.2,54.7086,-3.20425
1123,2025-05-28 19:00:00+00:00,10.0,85.0,0.1,54.7086,-3.20425
1124,2025-05-28 20:00:00+00:00,8.95,81.0,0.1,54.7086,-3.20425
1125,2025-05-28 21:00:00+00:00,8.05,79.0,0.1,54.7086,-3.20425
1126,2025-05-28 22:00:00+00:00,7.3,81.0,0.0,54.7086,-3.20425
1127,2025-05-28 23:00:00+00:00,6.65,85.0,0.0,54.7086,-3.20425
1128,2025-05-29 00:00:00+00:00,6.15,89.0,0.0,54.7086,-3.20425
1129,2025-05-29 01:00:00+00:00,5.75,91.0,0.0,54.7086,-3.20425
1130,2025-05-29 02:00:00+00:00,5.45,93.0,0.0,54.7086,-3.20425
1131,2025-05-29 03:00:00+00:00,5.45,94.0,0.0,54.7086,-3.20425
1132,2025-05-29 04:00:00+00:00,5.75,94.0,0.0,54.7086,-3.20425
1133,2025-05-29 05:00:00+00:00,6.3,92.0,0.0,54.7086,-3.20425
1134,2025-05-29 06:00:00+00:00,6.95,90.0,0.0,54.7086,-3.20425
1135,2025-05-29 07:00:00+00:00,7.55,87.0,0.1,54.7086,-3.20425
1136,2025-05-29 08:00:00+00:00,8.25,84.0,0.1,54.7086,-3.20425
1137,2025-05-29 09:00:00+00:00,8.9,81.0,0.1,54.7086,-3.20425
1138,2025-05-29 10:00:00+00:00,9.5,78.0,0.1,54.7086,-3.20425
1139,2025-05-29 11:00:00+00:00,10.05,75.0,0.1,54.7086,-3.20425
1140,2025-05-29 12:00:00+00:00,10.5,73.0,0.1,54.7086,-3.20425
1141,2025-05-29 13:00:00+00:00,10.75,72.0,0.1,54.7086,-3.20425
